ZONE,Cu,Au,Cu_SK,Au_SK
2.0,0.318,1.077,0.31639233,1.59704766
2.0,0.318,1.077,0.31459199,2.80817466
2.0,0.318,4.51,0.31143973,2.79807134
2.0,0.319,4.511,0.30507341,4.04901323
2.0,0.319,4.511,0.29338975,4.38689478
2.0,0.268,4.512,0.29350977,4.47781817
2.0,0.268,4.512,0.28130283,4.50306449
2.0,0.268,4.513,0.27498142,4.50980021
2.0,0.268,4.513,0.2717298,4.51209291
2.0,0.268,4.513,0.27008591,4.51314442
2.0,0.268,4.514,0.26932383,4.51368267
2.0,0.268,4.515,0.26910357,4.51414884
2.0,0.269,4.515,0.26885801,4.5148486
2.0,0.269,4.515,0.26895527,4.51581407
,,,,
2.0,3.834,1.507,2.13123321,2.85260711
2.0,3.843,1.507,3.01876952,1.79118475
2.0,3.852,1.507,3.44090642,1.57087286
2.0,3.865,1.508,3.63539281,1.52472753
2.0,3.879,1.508,3.70773563,1.51702141
2.0,3.88,1.508,3.70254666,1.52350041
2.0,3.884,1.508,3.60075531,1.56988062
2.0,3.916,1.508,3.33198403,1.79500672
2.0,3.921,1.508,2.75089411,2.8762482
2.0,1.677,4.23,2.79687351,2.99220685
2.0,1.678,4.231,2.47778979,3.61228408
,,,,
2.0,0.426,0.233,0.42560159,0.23477625
2.0,0.426,0.233,0.42674145,0.23625502
2.0,0.427,0.233,0.42865491,0.24350294
2.0,0.427,0.233,0.43293831,0.27857174
2.0,0.427,0.233,0.44147419,0.44750784
2.0,0.427,0.233,0.45918163,1.26104758
2.0,0.502,0.788,0.45521361,4.11556487
2.0,0.502,7.999,0.46643052,4.3453739
2.0,0.47,8.013,0.47575213,7.24899059
2.0,0.47,8.024,0.47183648,7.8584638
2.0,0.47,8.026,0.46994174,7.99031864
2.0,0.47,8.028,0.46897365,8.0199589
2.0,0.47,8.032,0.46839418,8.02711399
2.0,0.47,8.033,0.46787778,8.0308676
2.0,0.471,8.037,0.46659635,8.02818253
2.0,0.471,8.039,0.46428826,8.00843914
2.0,0.471,8.043,0.45917622,7.89833488
2.0,0.471,8.044,0.44836518,7.36318846
2.0,0.471,8.045,0.42568397,4.77666268
2.0,0.377,1.49,0.4300918,4.82514793
2.0,0.377,1.49,0.41557294,2.45173661
2.0,0.377,1.49,0.42544577,2.97916642
2.0,0.443,4.184,0.42968017,2.86600645
2.0,0.443,4.184,0.46552867,3.91347736
2.0,0.443,4.185,0.51773783,4.12903715
2.0,0.444,4.186,0.61638003,4.16577262
2.0,0.444,4.187,0.81889811,4.13010457
2.0,0.444,4.187,1.24144987,3.9122708
2.0,0.444,4.187,2.12770644,2.85179025
2.0,0.804,2.624,0.80361972,2.61791315
2.0,0.804,2.624,0.80360748,2.63837828
2.0,0.804,2.624,0.80356812,2.70312368
2.0,0.804,2.624,0.80347928,3.0176773
2.0,0.805,2.625,0.80272497,4.57979292
2.0,0.802,6.538,0.80305187,4.58196364
2.0,0.803,6.538,0.80195404,6.14538605
2.0,0.803,6.541,0.80095935,6.45907597
2.0,0.803,6.542,0.79892442,6.52065962
2.0,0.803,6.542,0.79446586,6.52071678
2.0,0.803,6.544,0.78440894,6.45359873
2.0,0.803,6.544,0.76373962,6.10787862
2.0,0.803,6.547,0.72000651,4.37346889
2.0,0.646,0.453,0.71801431,7.8582379
2.0,0.646,9.181,0.66979888,5.40235579
2.0,0.647,9.188,0.6315495,8.28511246
2.0,0.647,9.189,0.57972509,8.30735216
2.0,0.647,9.195,0.48458648,5.53130209
2.0,0.253,1.973,0.52423752,5.12718541
2.0,0.253,1.974,0.51264958,3.39752466
2.0,0.607,3.938,0.60716119,3.85051179
2.0,0.607,3.94,0.60730746,3.4994726
2.0,0.607,3.785,0.60771257,2.05979267
2.0,0.607,0.18,0.60860193,1.9991619
2.0,0.609,0.18,0.60940703,0.54821849
2.0,0.609,0.18,0.61164395,0.26136759
2.0,0.609,0.18,0.61551195,0.22833022
2.0,0.609,0.18,0.62330792,0.34378807
2.0,0.609,0.18,0.63962748,0.97460662
2.0,0.67,1.766,0.64005743,0.97480924
2.0,0.67,1.766,0.65698599,1.60830636
2.0,0.67,1.767,0.66635945,1.73548985
2.0,0.67,1.767,0.67372518,1.76144547
2.0,0.67,1.767,0.6833998,1.76657807
2.0,0.67,1.768,0.70111192,1.7652317
2.0,0.67,1.768,0.73730539,1.75395649
2.0,0.806,1.768,0.73743616,1.69487671
2.0,0.806,1.768,0.77321845,1.40060201
2.0,0.805,1.031,0.79044181,1.40070239
2.0,0.806,1.031,0.79818266,1.10574681
2.0,0.806,1.031,0.80207366,1.04439323
2.0,0.806,1.031,0.80385443,1.02143921
2.0,0.806,1.031,0.80457771,0.96390197
2.0,0.806,1.031,0.80468324,0.68879408
2.0,0.805,0.34,0.80478716,0.69624846
2.0,0.805,0.34,0.80442456,0.45708614
2.0,0.805,0.34,0.80394408,0.58485182
2.0,0.803,0.34,0.80416526,1.48493485
2.0,0.804,2.622,0.80361859,1.48276836
2.0,0.804,2.623,0.8036213,2.39428429
2.0,0.804,2.623,0.80362253,2.57854539
2.0,0.33,5.548,0.3302589,5.547605
2.0,0.33,5.55,0.33032074,5.54817334
2.0,0.33,5.551,0.33045317,5.54946094
2.0,0.33,5.552,0.33072817,5.55036229
2.0,0.33,5.552,0.33131036,5.5525645
2.0,0.33,5.555,0.3325451,5.55510872
2.0,0.33,5.561,0.33517551,5.55657539
2.0,0.33,5.563,0.34072442,5.55645265
2.0,0.33,5.564,0.35248885,5.54206899
2.0,0.33,5.565,0.37741764,5.46252426
2.0,0.33,5.565,0.43016898,5.0642306
2.0,0.526,4.566,0.43246563,5.06493485
2.0,0.526,4.567,0.48899688,4.66680115
2.0,0.526,4.569,0.52373711,4.58664436
2.0,0.526,4.569,0.55710507,4.56975918
2.0,0.609,4.571,0.56248333,4.55442094
2.0,0.609,4.571,0.58682867,4.4932955
2.0,0.609,4.572,0.59811978,4.1863996
2.0,0.609,4.572,0.60304626,2.65878357
2.0,0.607,0.744,0.60563616,2.65754654
2.0,0.607,0.744,0.6063471,1.13169848
2.0,0.607,0.744,0.60671752,0.83546486
2.0,0.607,0.745,0.60698182,0.82523957
2.0,0.607,0.745,0.60731041,1.06941869
2.0,0.608,0.745,0.60732052,2.34052446
2.0,0.608,3.934,0.60757466,2.33988951
2.0,0.608,3.935,0.60765518,3.61503506
2.0,0.608,3.937,0.60760107,3.87128912
2.0,0.608,3.937,0.60738094,3.92344435
2.0,0.607,3.938,0.60741966,3.93116987
2.0,0.607,3.938,0.60720007,3.91970893
2.0,0.514,2.168,0.51741222,2.17623395
2.0,0.515,2.169,0.51558867,2.17060641
2.0,0.515,2.169,0.51514665,2.17010435
2.0,0.515,2.169,0.51529488,2.17116141
2.0,0.515,2.172,0.51695624,2.17114617
2.0,0.515,2.172,0.51883708,2.1723667
2.0,0.515,2.172,0.52293296,2.17270031
2.0,0.515,2.172,0.53165583,2.1733348
2.0,0.515,2.173,0.55015478,2.17440805
2.0,0.515,2.173,0.58933309,2.18021546
2.0,0.515,2.174,0.67233147,2.20543282
2.0,0.84,2.175,0.66658968,2.3290637
2.0,0.84,2.175,0.74013872,2.94296446
2.0,0.841,2.175,0.75435867,5.99599703
2.0,0.841,9.821,0.71814666,6.00276226
2.0,0.841,9.829,0.60964469,9.05827157
2.0,0.395,9.836,0.61380072,9.67566172
2.0,0.395,9.838,0.49782136,9.80357976
2.0,0.395,9.841,0.44241266,9.82966609
2.0,0.395,9.844,0.41483421,9.82949205
2.0,0.395,9.862,0.39884844,9.7632598
2.0,0.395,9.863,0.38499855,9.42683943
2.0,0.395,9.873,0.36514287,7.69831364
2.0,0.33,5.539,0.36386353,7.70422539
2.0,0.33,5.54,0.34609186,5.97370883
2.0,0.33,5.541,0.33769558,5.627471
2.0,0.33,5.543,0.3337086,5.55864717
2.0,0.33,5.544,0.33178502,5.54608018
2.0,0.33,5.545,0.33076524,5.5446692
2.0,0.329,5.547,0.33061876,5.54471456
2.0,0.33,5.547,0.33015882,5.54594112
2.0,0.33,5.548,0.33021355,5.54628596
2.0,0.38,1.849,0.43160906,3.37056214
2.0,0.485,4.893,0.4316781,3.371927
2.0,0.485,4.893,0.45931033,4.58748368
2.0,0.485,4.894,0.47266018,4.83171925
2.0,0.485,4.894,0.47883473,4.88168766
2.0,0.485,4.895,0.48190031,4.89200811
2.0,0.485,4.896,0.48348052,4.89441487
2.0,0.485,4.896,0.48464081,4.89541849
2.0,0.486,4.896,0.48553071,4.89624931
2.0,0.486,4.898,0.48700206,4.89565259
2.0,0.486,4.898,0.48986025,4.89337372
2.0,0.486,4.898,0.49557561,4.87817184
2.0,0.486,4.899,0.50756154,4.79986545
2.0,0.486,4.9,0.53298643,4.40836928
2.0,0.582,3.918,0.53313754,4.4089562
2.0,0.582,3.919,0.55869614,4.01742216
2.0,0.583,3.92,0.57063158,3.93917037
2.0,0.583,3.92,0.57652705,3.92424552
2.0,0.583,3.921,0.57929512,3.92125301
2.0,0.583,3.921,0.58057046,3.9215172
2.0,0.583,3.922,0.58111206,3.92188599
2.0,0.583,3.923,0.58119948,3.92231265
2.0,0.583,3.923,0.58091922,3.92298808
2.0,0.583,3.924,0.58009348,3.92202833
2.0,0.583,3.924,0.57827561,3.91716976
2.0,0.583,3.925,0.57435875,3.88898769
2.0,0.583,3.925,0.56580372,3.74873651
2.0,0.583,3.926,0.54766212,3.04665387
2.0,0.514,2.167,0.54769045,3.04677817
2.0,0.514,2.168,0.52960443,2.34471391
2.0,0.514,2.168,0.52116478,2.20411487
2.0,0.38,1.846,0.37983264,1.84740997
2.0,0.38,1.847,0.38049575,1.84788803
2.0,0.38,1.847,0.3818603,1.85038637
2.0,0.38,1.847,0.38475557,1.86080429
2.0,0.38,1.848,0.3909042,1.91027089
2.0,0.38,1.849,0.40398308,2.15482334
,,,,
2.0,0.343,0.729,0.342779,0.73037186
2.0,0.343,0.729,0.34280053,0.73037009
2.0,0.343,0.729,0.34262832,0.73042017
2.0,0.342,0.729,0.34271626,0.73079765
2.0,0.342,0.73,0.34259076,0.73076342
2.0,0.342,0.73,0.34273878,0.73112326
2.0,0.343,0.73,0.34268956,0.73118914
2.0,0.343,0.73,0.34294315,0.73116791
2.0,0.343,0.73,0.34310641,0.73115338
2.0,0.343,0.73,0.34326101,0.73112841
2.0,0.343,0.73,0.34349971,0.73120927
2.0,0.343,0.73,0.34397222,0.73171749
2.0,0.343,0.731,0.34495866,0.73241103
2.0,0.343,0.731,0.34702841,0.73641003
2.0,0.278,1.684,0.2790851,1.68449462
2.0,0.278,1.684,0.2790594,1.68491446
2.0,0.278,1.684,0.27905374,1.68499839
2.0,0.278,1.684,0.2790494,1.68507091
2.0,0.278,1.684,0.27904803,1.68547455
2.0,0.278,1.685,0.27972765,1.68546861
2.0,0.278,1.685,0.28005401,1.68587318
2.0,0.278,1.685,0.28003074,1.68595289
2.0,0.278,1.685,0.27999598,1.68598107
2.0,0.278,1.685,0.27997448,1.68600091
2.0,0.278,1.685,0.27994641,1.68610264
2.0,0.278,1.685,0.27960231,1.68665113
2.0,0.278,1.686,0.2792728,1.68737712
2.0,0.278,1.686,0.27858135,1.69140977
2.0,0.278,1.686,0.27714934,1.70955173
2.0,0.278,1.687,0.27413769,1.79746715
2.0,0.278,1.687,0.2677763,2.23563497
2.0,0.247,2.804,0.27162612,2.19298519
2.0,0.247,2.804,0.27164701,2.4271301
2.0,0.247,2.805,0.28515804,1.45966456
2.0,0.287,0.016,0.29780691,1.76270783
2.0,0.342,0.728,0.30746932,0.65273694
2.0,0.342,0.728,0.32650751,0.71399663
2.0,0.342,0.728,0.33548922,0.72635556
2.0,0.342,0.728,0.33972901,0.72893648
2.0,0.342,0.728,0.34040892,0.72984515
2.0,0.342,0.729,0.34138716,0.72992937
2.0,0.342,0.729,0.34185162,0.73033964
2.0,0.342,0.729,0.34216922,0.73041309
2.0,0.342,0.729,0.34252343,0.73040177
2.0,0.343,0.729,0.34254628,0.73039535
2.0,0.433,0.909,0.34538101,2.95551133
2.0,0.257,4.998,0.34470368,2.95827029
2.0,0.257,5.001,0.29788957,4.58915526
2.0,0.257,5.002,0.27563502,4.91873654
2.0,0.257,5.003,0.26492545,4.98551008
2.0,0.257,5.003,0.26015907,5.00021673
2.0,0.257,5.005,0.25792236,5.003776
2.0,0.257,5.007,0.25692231,5.00522068
2.0,0.257,5.007,0.2565462,5.00676502
2.0,0.257,5.008,0.25653583,5.00730647
2.0,0.257,5.009,0.25688066,5.0073728
2.0,0.257,5.009,0.25776628,5.00592381
2.0,0.257,5.01,0.25967767,4.99432133
2.0,0.257,5.011,0.26375336,4.93445972
2.0,0.257,5.011,0.27233636,4.63461564
2.0,0.257,5.012,0.29053639,3.13912997
2.0,0.326,1.267,0.29054205,3.13987544
2.0,0.326,1.267,0.30868938,1.64501263
2.0,0.326,1.268,0.31721834,1.34424333
2.0,0.326,1.268,0.32131428,1.28428672
2.0,0.326,1.268,0.32311372,1.27230764
2.0,0.326,1.268,0.32361336,1.27018219
2.0,0.326,1.268,0.32303272,1.27111179
2.0,0.327,1.268,0.32040096,1.27804392
2.0,0.327,1.269,0.31455034,1.3110318
2.0,0.327,1.269,0.30156844,1.47572738
2.0,0.277,1.68,0.30165871,1.47614754
2.0,0.277,1.681,0.28856719,1.64045457
2.0,0.277,1.681,0.28300142,1.67466019
2.0,0.277,1.683,0.28050733,1.68137597
2.0,0.277,1.683,0.27977894,1.68359203
2.0,0.278,1.683,0.27912785,1.68442278
2.0,0.432,0.908,0.46135001,1.01414358
2.0,0.432,0.909,0.44314014,0.92701461
2.0,0.432,0.909,0.43550902,0.91160662
2.0,0.432,0.909,0.43371275,0.90940201
2.0,0.432,0.909,0.43228618,0.90982054
2.0,0.432,0.909,0.43006073,0.91288363
2.0,0.432,0.909,0.42518285,0.92656746
2.0,0.433,0.909,0.41442957,0.99294109
2.0,0.433,0.909,0.39231099,1.32126611
,,,,
,,,,
3.0,1.846,2.011,1.7193681,2.01404351
3.0,1.848,2.011,1.79290498,2.01393584
3.0,1.85,2.011,1.71048329,2.01316072
3.0,1.852,2.012,1.23983775,2.01246563
3.0,0.631,2.012,1.24022095,2.01351296
3.0,0.631,2.012,0.76178402,2.01697141
3.0,0.631,2.012,0.72721549,2.03562981
,,,,
3.0,0.8,0.942,0.94114537,1.40831585
3.0,0.8,0.942,0.825237,1.03004614
3.0,0.801,0.942,0.8098413,0.98157849
3.0,0.801,0.942,0.80163933,0.97068196
3.0,0.801,0.942,0.77500723,0.96634813
3.0,0.736,0.942,0.77405677,0.967567
3.0,0.736,0.942,0.74807624,0.98544431
3.0,0.736,0.943,0.7420816,1.07476237
3.0,0.736,0.943,0.7413467,1.48818538
3.0,0.736,2.009,0.74523368,1.48660342
3.0,0.736,2.009,0.76571788,1.89999859
3.0,0.736,2.009,0.86044474,1.99054372
3.0,0.736,2.01,1.29212797,2.00971287
3.0,1.846,2.01,1.2912017,2.01399765
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
3.0,1.247,3.831,1.41744859,3.54184066
3.0,1.247,3.831,2.02366873,2.48650601
3.0,2.816,1.059,2.01665438,2.57880616
3.0,2.818,1.059,2.58893236,1.93282211
3.0,2.819,1.059,2.56266664,3.6383196
3.0,2.401,6.089,2.59237885,3.58373152
3.0,2.401,6.089,2.4372073,5.51567754
3.0,2.403,6.09,2.39957869,5.93615519
3.0,2.403,6.09,2.37652756,5.9876396
3.0,2.406,6.092,2.24849933,5.66349278
,,,,
3.0,0.005,10.836,0.22330888,9.52737305
3.0,0.005,10.84,0.48063707,10.5692192
3.0,0.931,10.841,0.46573743,10.6810178
3.0,0.931,10.845,0.82077562,10.69382771
3.0,0.931,10.848,0.89918985,10.71080907
3.0,0.931,10.865,0.91683567,10.72809901
3.0,0.931,10.867,0.92100994,10.75707456
3.0,0.931,10.868,0.92322308,10.78681937
3.0,0.932,10.87,0.92478422,10.81075481
3.0,0.932,10.874,0.92665586,10.79688929
3.0,0.932,10.878,0.92824119,10.62130389
3.0,0.932,10.887,0.93090418,9.7224473
3.0,0.932,10.896,0.94016998,5.59166158
3.0,0.96,0.064,0.93140666,5.78095579
3.0,0.96,0.064,0.90182365,2.47598135
3.0,0.853,1.82,0.90764228,2.48584888
3.0,0.853,1.82,0.88235714,7.19142602
3.0,0.893,12.765,0.87344998,7.30905446
3.0,0.893,12.784,0.88732187,11.56560952
3.0,0.893,12.793,0.89193978,12.49167342
3.0,0.893,12.831,0.89959747,12.53487382
3.0,0.893,12.841,0.93073505,11.82423735
3.0,0.894,12.858,1.06819995,8.33908949
3.0,1.248,3.823,1.06921662,8.34752088
3.0,1.249,3.824,1.20671441,4.84757571
3.0,1.249,3.825,1.23790215,4.06935035
3.0,1.249,3.825,1.24536038,3.89410311
3.0,1.246,3.828,1.25408395,3.84261328
3.0,1.247,3.829,1.283259,3.78210699
3.0,2.515,3.782,2.51187202,3.75889788
3.0,2.519,3.782,2.48768144,3.71278645
3.0,2.52,3.783,2.36220844,3.4660347
3.0,2.525,3.783,1.70799888,2.21084776
3.0,0.888,0.639,1.70955299,2.21260437
3.0,0.888,0.639,1.05546724,0.95703905
3.0,0.888,0.639,0.92644487,0.70931667
3.0,0.889,0.639,0.90082813,0.66191031
3.0,0.889,0.639,0.89655286,0.66055864
3.0,0.889,0.64,0.8987814,0.69626847
3.0,0.889,0.64,0.93092346,0.98938803
,,,,
3.0,0.111,5.316,0.11309865,5.30726313
3.0,0.111,5.317,0.11299742,5.30983086
3.0,0.111,5.317,0.11289597,5.31141552
3.0,0.111,5.318,0.11286705,5.3115503
3.0,0.111,5.318,0.11321565,5.30979788
3.0,0.111,5.319,0.11462842,5.29669307
3.0,0.111,5.32,0.12193274,5.22636623
3.0,0.111,5.322,0.15906382,4.86286382
3.0,0.204,4.479,0.15902344,4.72494697
3.0,0.204,4.48,0.19610694,3.68237845
3.0,0.204,2.714,0.20305372,3.61628256
3.0,0.203,2.714,0.20488046,2.89758803
3.0,0.204,2.715,0.20469456,2.75524297
3.0,0.204,2.715,0.20502597,2.72765098
3.0,0.204,2.715,0.20494005,2.72084505
3.0,0.204,2.716,0.20476622,2.71737354
3.0,0.204,2.716,0.20456874,2.71496604
3.0,0.204,2.716,0.20455946,2.71258098
3.0,0.204,2.717,0.20571392,2.71006729
3.0,0.204,2.717,0.2072696,2.70891713
3.0,0.204,2.718,0.2103743,2.70784877
3.0,0.204,2.718,0.22036268,2.70928303
3.0,0.204,2.718,0.26444508,2.71307043
3.0,0.204,2.718,0.48146225,2.73036427
3.0,0.204,2.719,1.57343971,2.81369037
3.0,2.948,2.719,1.53942445,3.23915325
3.0,2.951,3.778,2.45951046,3.24040863
3.0,2.506,3.779,2.67834716,3.66535256
3.0,2.507,3.78,2.54553249,3.75098385
3.0,2.513,3.782,2.51845004,3.76014611
3.0,2.514,3.782,2.51519437,3.76288916
,,,,
,,,,
3.0,0.449,4.26,0.42647395,4.2138557
3.0,0.449,4.26,0.44451482,4.26534645
3.0,0.449,4.262,0.44703935,4.26873722
3.0,0.45,4.262,0.44698653,4.27008794
3.0,0.45,4.263,0.44743801,4.27034184
3.0,0.45,4.264,0.44758071,4.27000693
3.0,0.45,4.264,0.4476907,4.26963005
3.0,0.45,4.265,0.44786116,4.26883673
3.0,0.45,4.266,0.44804387,4.26792575
3.0,0.45,4.268,0.44822396,4.26700029
3.0,0.45,4.269,0.4484149,4.26569655
3.0,0.45,4.269,0.44861059,4.26563226
3.0,0.45,4.271,0.44857202,4.26244057
3.0,0.45,4.271,0.44788904,4.25081017
3.0,0.45,4.272,0.44413816,4.18755862
3.0,0.207,3.064,0.21799863,3.096588
3.0,0.207,3.064,0.20847993,3.06854334
3.0,0.207,3.065,0.20752786,3.06608761
3.0,0.207,3.065,0.2073949,3.06633279
3.0,0.207,3.065,0.20742812,3.06706203
3.0,0.207,3.066,0.20743712,3.06724939
3.0,0.207,3.066,0.20741577,3.06907941
3.0,0.207,3.066,0.20716877,3.07640285
3.0,0.207,3.067,0.20572677,3.11121887
3.0,0.207,3.067,0.19822171,3.28804174
3.0,0.207,3.067,0.15999208,4.18117439
3.0,0.111,5.304,0.160068,4.18156281
3.0,0.111,5.304,0.1218199,5.07598733
3.0,0.111,5.306,0.11432681,5.2523304
3.0,0.111,5.306,0.11290533,5.28820588
3.0,0.111,5.307,0.11266055,5.29562609
3.0,0.111,5.308,0.11316144,5.30146494
3.0,0.111,5.31,0.11315834,5.30289847
3.0,0.111,5.311,0.11314158,5.30603453
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1.0,0.061,0.471,0.05936845,0.55553665
1.0,0.061,0.472,0.06000194,0.52451325
1.0,0.061,0.472,0.06039662,0.51395259
1.0,0.061,0.472,0.06064691,0.51047887
1.0,0.061,0.472,0.06080408,0.50897097
1.0,0.061,0.472,0.06090231,0.50721032
1.0,0.061,0.472,0.06100095,0.49126961
1.0,0.061,0.472,0.06104256,0.47618044
1.0,0.061,0.472,0.06110079,0.43055788
1.0,0.061,0.473,0.06115073,0.30373033
1.0,0.061,0.122,0.06115938,0.30407119
1.0,0.061,0.122,0.06116425,0.18555203
1.0,0.061,0.122,0.06115191,0.14722098
1.0,0.061,0.122,0.06116502,0.13514388
1.0,0.061,0.123,0.06116552,0.13119316
1.0,0.061,0.123,0.06117371,0.13022732
1.0,0.061,0.123,0.06117954,0.12991029
1.0,0.061,0.123,0.06119406,0.12975367
1.0,0.061,0.123,0.0612189,0.12962708
1.0,0.061,0.123,0.06125089,0.12963934
1.0,0.061,0.123,0.061306,0.13033429
1.0,0.061,0.123,0.06139383,0.1305657
1.0,0.061,0.123,0.06153589,0.1311871
1.0,0.061,0.124,0.06177012,0.13923669
1.0,0.061,0.124,0.06213464,0.16450571
1.0,0.061,0.124,0.06272,0.24171097
1.0,0.061,0.124,0.06366205,0.48043093
1.0,0.061,0.124,0.06518983,1.21449387
1.0,0.061,0.124,0.06778212,3.37512381
1.0,0.083,6.344,0.06062909,0.24437328
,,,,
1.0,0.064,11.263,0.06451187,11.19215122
1.0,0.064,11.273,0.0647881,11.1289928
1.0,0.064,11.284,0.06534159,10.88588093
1.0,0.064,11.297,0.06628254,10.0080782
1.0,0.064,11.299,0.06788552,6.93095619
1.0,0.072,2.625,0.06788578,6.93122551
1.0,0.072,2.625,0.06950399,3.84680112
1.0,0.072,2.625,0.07045819,2.96247459
1.0,0.072,2.625,0.07102097,2.70984014
1.0,0.072,2.626,0.07134709,2.6376696
1.0,0.072,2.626,0.07152477,2.61783293
1.0,0.072,2.626,0.07160059,2.61323375
1.0,0.072,2.626,0.07158988,2.61245598
1.0,0.072,2.627,0.07149788,2.61178691
1.0,0.072,2.627,0.07127674,2.607622
1.0,0.072,2.627,0.07086279,2.58817071
1.0,0.072,2.628,0.07057896,2.60567087
,,,,
1.0,0.06,0.747,0.05737622,1.2010713
1.0,0.06,0.748,0.05856454,0.86483416
1.0,0.06,0.748,0.05920607,0.79908369
1.0,0.06,0.748,0.05959601,0.78086781
1.0,0.06,0.748,0.05982121,0.77840695
1.0,0.06,0.748,0.05994384,0.78006161
1.0,0.06,0.748,0.0599862,0.7809574
1.0,0.06,0.748,0.0598949,0.78125686
1.0,0.06,0.748,0.05969029,0.78398443
1.0,0.06,0.748,0.05938613,0.78299422
1.0,0.06,0.749,0.05891682,0.77393813
1.0,0.06,0.749,0.05818613,0.74482856
1.0,0.048,0.749,0.06058262,0.64987681
1.0,0.061,0.471,0.0583568,0.64972758
1.0,0.021,7.961,0.05254527,6.57946542
1.0,0.021,7.965,0.0554893,6.31992181
1.0,0.074,5.094,0.05047239,6.4640765
1.0,0.074,5.095,0.05971249,5.48084714
1.0,0.074,5.096,0.06483766,5.2461452
1.0,0.074,5.097,0.0673816,5.34358677
1.0,0.074,5.097,0.06806081,5.94665288
1.0,0.074,5.098,0.06706285,8.12006929
1.0,0.063,11.225,0.06784596,8.12167065
1.0,0.063,11.229,0.06623011,10.30477876
1.0,0.064,11.233,0.06516073,10.9391613
1.0,0.064,11.248,0.0647256,11.12481744
1.0,0.064,11.252,0.06449422,11.18312846
1.0,0.064,11.259,0.06442166,11.19952022
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
1.0,0.051,1.192,0.04209949,1.52047265
1.0,0.051,1.192,0.04430142,1.30892412
1.0,0.051,1.193,0.04462533,1.30005302
,,,,
2.0,0.005,0.709,0.0051891,0.71661726
2.0,0.005,0.709,0.00529813,0.71219851
2.0,0.005,0.71,0.00548487,0.71057525
2.0,0.005,0.71,0.00580158,0.71048561
2.0,0.005,0.71,0.00636637,0.71091912
2.0,0.005,0.71,0.00736627,0.71241983
2.0,0.005,0.71,0.00927076,0.71699339
2.0,0.005,0.71,0.01360539,0.73740239
,,,,
2.0,0.085,0.335,0.08844122,0.57428413
2.0,0.085,0.335,0.08681573,0.41993164
2.0,0.085,0.335,0.08577273,0.36542648
2.0,0.085,0.335,0.08494935,0.34655477
2.0,0.085,0.335,0.08407698,0.34121754
2.0,0.085,0.335,0.08288125,0.34312746
2.0,0.085,0.335,0.08096333,0.35451923
2.0,0.085,0.335,0.07769965,0.38881578
2.0,0.085,0.335,0.07200535,0.48617142
2.0,0.085,0.335,0.06199858,0.76132644
2.0,0.085,0.336,0.04441876,1.53541017
2.0,0.004,2.736,0.04428676,1.53734581
2.0,0.004,2.738,0.026567,2.31137812
2.0,0.003,2.738,0.01662053,2.58693028
2.0,0.003,2.738,0.01075421,2.68483947
2.0,0.003,2.739,0.00742425,2.7194931
2.0,0.003,2.739,0.00553981,2.73212352
2.0,0.003,2.739,0.00446607,2.73671015
2.0,0.003,2.739,0.00385698,2.73862098
2.0,0.003,2.74,0.0035046,2.73920052
2.0,0.003,2.74,0.00330821,2.73976353
2.0,0.003,2.74,0.00319744,2.74006701
2.0,0.003,2.74,0.0031408,2.74046352
2.0,0.003,2.741,0.00310278,2.74051926
2.0,0.003,2.741,0.00308848,2.74093091
2.0,0.003,2.741,0.00308816,2.74128217
2.0,0.003,2.741,0.00310142,2.74198379
2.0,0.003,2.742,0.00312636,2.74295374
2.0,0.003,2.742,0.00317087,2.74597166
2.0,0.003,2.742,0.0032495,2.75367787
2.0,0.003,2.743,0.00338831,2.77418824
2.0,0.003,2.743,0.00363321,2.83231592
2.0,0.003,2.743,0.00406481,2.99520271
2.0,0.005,3.366,0.00406511,2.88786769
2.0,0.005,3.367,0.00449793,2.78471918
2.0,0.005,3.367,0.00474507,1.99808532
2.0,0.005,0.709,0.00488743,2.02408894
2.0,0.005,0.709,0.00497279,1.1757463
2.0,0.005,0.709,0.00502853,0.87448566
2.0,0.005,0.709,0.00507283,0.7677631
2.0,0.005,0.709,0.00512178,0.72991637
2.0,0.062,1.341,0.05948081,1.27117254
2.0,0.062,1.341,0.06054551,1.3171264
2.0,0.062,1.342,0.06109165,1.33416153
2.0,0.062,1.342,0.06129759,1.3428519
2.0,0.062,1.342,0.06123109,1.35253124
2.0,0.062,1.342,0.06087269,1.37453113
2.0,0.062,1.342,0.06010109,1.43478157
2.0,0.062,1.342,0.058665,1.60384374
2.0,0.062,1.342,0.05609062,2.08081575
2.0,0.05,2.819,0.05610222,2.0802872
2.0,0.05,2.819,0.05351309,2.55738666
2.0,0.05,2.819,0.0520435,2.72680024
2.0,0.05,2.82,0.05120667,2.78722844
2.0,0.05,2.821,0.05073374,2.80912555
2.0,0.05,2.822,0.05047152,2.81712551
2.0,0.05,2.822,0.05032996,2.82033015
2.0,0.05,2.822,0.05027046,2.82161133
2.0,0.05,2.822,0.0502662,2.82246319
2.0,0.05,2.823,0.05031922,2.82298058
